url,slug,title,category,published_date,word_count,intent_cluster,product_relevance,health_sensitive,author_present,reviewer_present,published_at_present,updated_at_present,sources_present,methodology_present,disclosure_present,search_console_status,backlink_status,provisional_action,provisional_destination,cannibalisation_signal,notes
/tools/leg-press-1rm-calculator,leg-press-1rm-calculator,Leg Press 1RM Calculator,acquisition/tool,,,progression_and_effort,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/leg-press-1rm-calculator,shared source-only cluster: progression_and_effort (45 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/lat-pulldown-1rm-calculator,lat-pulldown-1rm-calculator,Lat Pulldown 1RM Calculator,acquisition/tool,,,progression_and_effort,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/lat-pulldown-1rm-calculator,shared source-only cluster: progression_and_effort (45 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/barbell-row-1rm-calculator,barbell-row-1rm-calculator,Barbell Row 1RM Calculator,acquisition/tool,,,progression_and_effort,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/barbell-row-1rm-calculator,shared source-only cluster: progression_and_effort (45 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/romanian-deadlift-1rm-calculator,romanian-deadlift-1rm-calculator,Romanian Deadlift 1RM Calculator,acquisition/tool,,,progression_and_effort,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/romanian-deadlift-1rm-calculator,shared source-only cluster: progression_and_effort (45 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/bench-press-strength-level-calculator,bench-press-strength-level-calculator,Bench Press Strength Level Calculator,acquisition/tool,,,exercise_selection,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/bench-press-strength-level-calculator,shared source-only cluster: exercise_selection (36 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/squat-strength-level-calculator,squat-strength-level-calculator,Squat Strength Level Calculator,acquisition/tool,,,exercise_selection,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/squat-strength-level-calculator,shared source-only cluster: exercise_selection (36 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/deadlift-strength-level-calculator,deadlift-strength-level-calculator,Deadlift Strength Level Calculator,acquisition/tool,,,exercise_selection,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/deadlift-strength-level-calculator,shared source-only cluster: exercise_selection (36 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/overhead-press-strength-level-calculator,overhead-press-strength-level-calculator,Overhead Press Strength Level Calculator,acquisition/tool,,,exercise_selection,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/overhead-press-strength-level-calculator,shared source-only cluster: exercise_selection (36 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/leg-press-strength-level-calculator,leg-press-strength-level-calculator,Leg Press Strength Level Calculator,acquisition/tool,,,exercise_selection,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/leg-press-strength-level-calculator,shared source-only cluster: exercise_selection (36 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/lat-pulldown-strength-level-calculator,lat-pulldown-strength-level-calculator,Lat Pulldown Strength Level Calculator,acquisition/tool,,,exercise_selection,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/lat-pulldown-strength-level-calculator,shared source-only cluster: exercise_selection (36 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/barbell-row-strength-level-calculator,barbell-row-strength-level-calculator,Barbell Row Strength Level Calculator,acquisition/tool,,,exercise_selection,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/barbell-row-strength-level-calculator,shared source-only cluster: exercise_selection (36 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/romanian-deadlift-strength-level-calculator,romanian-deadlift-strength-level-calculator,Romanian Deadlift Strength Level Calculator,acquisition/tool,,,exercise_selection,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/romanian-deadlift-strength-level-calculator,shared source-only cluster: exercise_selection (36 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/bench-press-alternatives,bench-press-alternatives,Bench Press Alternatives,acquisition/tool,,,exercise_selection,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/bench-press-alternatives,shared source-only cluster: exercise_selection (36 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/squat-alternatives,squat-alternatives,Squat Alternatives,acquisition/tool,,,exercise_selection,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/squat-alternatives,shared source-only cluster: exercise_selection (36 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/deadlift-alternatives,deadlift-alternatives,Deadlift Alternatives,acquisition/tool,,,exercise_selection,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/deadlift-alternatives,shared source-only cluster: exercise_selection (36 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/leg-press-alternatives,leg-press-alternatives,Leg Press Alternatives,acquisition/tool,,,exercise_selection,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/leg-press-alternatives,shared source-only cluster: exercise_selection (36 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/lat-pulldown-alternatives,lat-pulldown-alternatives,Lat Pulldown Alternatives,acquisition/tool,,,exercise_selection,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/lat-pulldown-alternatives,shared source-only cluster: exercise_selection (36 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
/tools/lateral-raise-alternatives,lateral-raise-alternatives,Lateral Raise Alternatives,acquisition/tool,,,exercise_selection,high,no,not_applicable,not_applicable,not_applicable,not_applicable,review_required,review_required,review_required,unknown,unknown,KEEP_OR_REVIEW_WITH_SEARCH_CONSOLE,/tools/lateral-raise-alternatives,shared source-only cluster: exercise_selection (36 URLs),"Core acquisition hypothesis; retain only after URL, demand, and product-evidence checks."
